origin,method,horizon_min,actual,pred
2025-10-07 04:25:00,prophet_level_adj,30,49.33306207977135,49.919833972216075
2025-10-07 04:25:00,persistence,5,46.20996374861271,50.275240359122975
2025-10-07 04:25:00,persistence,10,53.19513094902467,50.275240359122975
2025-10-07 04:25:00,persistence,15,51.34431329855309,50.275240359122975
2025-10-07 04:25:00,persistence,20,46.89748994050666,50.275240359122975
2025-10-07 04:25:00,persistence,25,50.506717903719135,50.275240359122975
2025-10-07 04:25:00,persistence,30,49.33306207977135,50.275240359122975
2025-10-07 04:25:00,moving_avg_30m,5,46.20996374861271,48.34573147561162
2025-10-07 04:25:00,moving_avg_30m,10,53.19513094902467,48.34573147561162
2025-10-07 04:25:00,moving_avg_30m,15,51.34431329855309,48.34573147561162
2025-10-07 04:25:00,moving_avg_30m,20,46.89748994050666,48.34573147561162
2025-10-07 04:25:00,moving_avg_30m,25,50.506717903719135,48.34573147561162
2025-10-07 04:25:00,moving_avg_30m,30,49.33306207977135,48.34573147561162
2025-10-07 04:25:00,seasonal_naive_24h,5,46.20996374861271,50.58965235775115
2025-10-07 04:25:00,seasonal_naive_24h,10,53.19513094902467,52.14746886931484
2025-10-07 04:25:00,seasonal_naive_24h,15,51.34431329855309,52.47079393343815
2025-10-07 04:25:00,seasonal_naive_24h,20,46.89748994050666,50.05962705295258
2025-10-07 04:25:00,seasonal_naive_24h,25,50.506717903719135,49.64604437658035
2025-10-07 04:25:00,seasonal_naive_24h,30,49.33306207977135,48.48178477554053
2025-10-07 04:25:00,arima_212,5,46.20996374861271,48.67555499008029
2025-10-07 04:25:00,arima_212,10,53.19513094902467,47.94409242479056
2025-10-07 04:25:00,arima_212,15,51.34431329855309,48.80361150828196
2025-10-07 04:25:00,arima_212,20,46.89748994050666,48.11867237554858
2025-10-07 04:25:00,arima_212,25,50.506717903719135,48.6300553098169
2025-10-07 04:25:00,arima_212,30,49.33306207977135,48.253630656495595
2025-10-07 04:55:00,prophet,5,52.693165944257686,51.71986702260087
2025-10-07 04:55:00,prophet,10,55.89397366026255,51.85269680987506
2025-10-07 04:55:00,prophet,15,46.37490182863873,51.97683481929956
2025-10-07 04:55:00,prophet,20,52.46406401008596,52.09221767791771
2025-10-07 04:55:00,prophet,25,51.74788057667883,52.198783791514806
2025-10-07 04:55:00,prophet,30,54.342280517942825,52.296473534001876
2025-10-07 04:55:00,prophet_level_adj,5,52.693165944257686,50.12574752236354
2025-10-07 04:55:00,prophet_level_adj,10,55.89397366026255,50.25857730963773
